referencia,pc1,pc2,lat,lon,area_m2,municipio,uso,tipo_via,nombre_via,numero,direccion,es_residencial,es_asr,error_dnprc
7450102UL9175S,7450102,UL9175S,40.778875,-4.21891,1312.0,EL ESPINAR,Residencial,CL,NAPOLES-ANG.SAN RAF.,280,CL NAPOLES-ANG.SAN RAF. 280 Es:1 Pl:01 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7450103UL9175S,7450103,UL9175S,40.778794,-4.218444,1432.0,EL ESPINAR,Residencial,CL,NAPOLES-ANG.SAN RAF.,281,CL NAPOLES-ANG.SAN RAF. 281 40400 EL ESPINAR (SEGOVIA),True,True,
7450104UL9175S,7450104,UL9175S,40.778733,-4.217982,1243.0,EL ESPINAR,Residencial,CL,NAPOLES-ANG.SAN RAF.,282,CL NAPOLES-ANG.SAN RAF. 282 40400 EL ESPINAR (SEGOVIA),True,True,
7450105UL9175S,7450105,UL9175S,40.778654,-4.217548,1290.0,EL ESPINAR,Residencial,CL,NAPOLES-ANG.SAN RAF.,180,CL NAPOLES-ANG.SAN RAF. 180 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7450106UL9175S,7450106,UL9175S,40.77857,-4.217092,1397.0,EL ESPINAR,Residencial,CL,NAPOLES-ANG.SAN RAF.,179,CL NAPOLES-ANG.SAN RAF. 179 40400 EL ESPINAR (SEGOVIA),True,True,
7450107UL9175S,7450107,UL9175S,40.778516,-4.216655,1152.0,EL ESPINAR,Residencial,CL,NAPOLES-ANG.SAN RAF.,178,CL NAPOLES-ANG.SAN RAF. 178 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7450108UL9175S,7450108,UL9175S,40.77851,-4.216261,1027.0,EL ESPINAR,Residencial,CL,NAPOLES-ANG.SAN RAF.,177,CL NAPOLES-ANG.SAN RAF. 177 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7450109UL9175S,7450109,UL9175S,40.778531,-4.215796,1459.0,EL ESPINAR,Residencial,CL,NAPOLES-ANG.SAN RAF.,176,CL NAPOLES-ANG.SAN RAF. 176 40400 EL ESPINAR (SEGOVIA),True,True,
7450110UL9175S,7450110,UL9175S,40.778217,-4.216221,1359.0,EL ESPINAR,Residencial,CL,ROMA,184,CL ROMA 184 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7450111UL9175S,7450111,UL9175S,40.778206,-4.216672,1362.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,ROMA,183,CL ROMA 183 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7450112UL9175S,7450112,UL9175S,40.778264,-4.217162,1526.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,ROMA,182,CL ROMA 182 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7450113UL9175S,7450113,UL9175S,40.778354,-4.217645,1378.0,EL ESPINAR,Residencial,CL,ROMA,181,CL ROMA 181 A 40400 EL ESPINAR (SEGOVIA),True,True,
7450114UL9175S,7450114,UL9175S,40.778434,-4.218067,1144.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,ROMA,286,CL ROMA 286 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7450115UL9175S,7450115,UL9175S,40.778492,-4.218505,1423.0,EL ESPINAR,Residencial,CL,ROMA,285,CL ROMA 285 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7450116UL9175S,7450116,UL9175S,40.77857,-4.218992,1511.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,ROMA,284,CL ROMA 284 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7450117UL9175S,7450117,UL9175S,40.778675,-4.219459,1310.0,EL ESPINAR,Residencial,CL,ROMA,283,CL ROMA 283 40400 EL ESPINAR (SEGOVIA),True,True,
7453704UL9175S,7453704,UL9175S,40.780415,-4.218818,1708.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,PORTUGAL,458,CL PORTUGAL 458 Suelo 40424 EL ESPINAR (SEGOVIA),False,False,
7453705UL9175S,7453705,UL9175S,40.780774,-4.218652,1830.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,PORTUGAL,459,CL PORTUGAL 459 Suelo 40424 EL ESPINAR (SEGOVIA),False,False,
7453706UL9175S,7453706,UL9175S,40.781042,-4.21855,915.0,EL ESPINAR,Residencial,CL,PORTUGAL,460,CL PORTUGAL 460(A) 40400 EL ESPINAR (SEGOVIA),True,True,
7453707UL9175S,7453707,UL9175S,40.781466,-4.218382,1691.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,PORTUGAL,461,CL PORTUGAL 461 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7453708UL9175S,7453708,UL9175S,40.781903,-4.21821,1003.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,PORTUGAL,462,CL PORTUGAL 462(A) Suelo 40424 EL ESPINAR (SEGOVIA),False,False,
7453709UL9175S,7453709,UL9175S,40.782204,-4.218226,973.0,EL ESPINAR,Residencial,CL,PORTUGAL,463,CL PORTUGAL 463 40400 EL ESPINAR (SEGOVIA),True,True,
7453710UL9175S,7453710,UL9175S,40.78198,-4.217449,921.0,EL ESPINAR,Residencial,CL,SORRENTO,175,CL SORRENTO 175(A) 40400 EL ESPINAR (SEGOVIA),True,True,
7453711UL9175S,7453711,UL9175S,40.781669,-4.21775,1802.0,EL ESPINAR,Residencial,CL,SORRENTO,174,CL SORRENTO 174 40400 EL ESPINAR (SEGOVIA),True,True,
7453712UL9175S,7453712,UL9175S,40.781326,-4.217909,1591.0,EL ESPINAR,Residencial,CL,SORRENTO,173,CL SORRENTO 173 40400 EL ESPINAR (SEGOVIA),True,True,
7453713UL9175S,7453713,UL9175S,40.780886,-4.218078,2457.0,EL ESPINAR,Residencial,CL,SORRENTO,172,CL SORRENTO 172 40400 EL ESPINAR (SEGOVIA),True,True,
7453714UL9175S,7453714,UL9175S,40.780769,-4.217646,1854.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,SORRENTO,171,CL SORRENTO 171 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7453715UL9175S,7453715,UL9175S,40.781175,-4.217416,1268.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,SORRENTO,170,CL SORRENTO 170 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7453716UL9175S,7453716,UL9175S,40.781527,-4.217244,1278.0,EL ESPINAR,Residencial,CL,SORRENTO,169,CL SORRENTO 169 Es:E Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7453717UL9175S,7453717,UL9175S,40.781862,-4.217074,1055.0,EL ESPINAR,Residencial,CL,SORRENTO,168,CL SORRENTO 168 40400 EL ESPINAR (SEGOVIA),True,True,
7453718UL9175S,7453718,UL9175S,40.78177,-4.216749,1177.0,EL ESPINAR,Residencial,CL,BARI,167,CL BARI 167 URB ANGELES SAN RAFAEL 40400 EL ESPINAR (SEGOVIA),True,True,
7453719UL9175S,7453719,UL9175S,40.781425,-4.216914,1284.0,EL ESPINAR,Residencial,CL,BARI,166,CL BARI 166 40400 EL ESPINAR (SEGOVIA),True,True,
7453720UL9175S,7453720,UL9175S,40.781079,-4.217091,1175.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,BARI,165,CL BARI 165 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7453721UL9175S,7453721,UL9175S,40.780662,-4.217258,1888.0,EL ESPINAR,Residencial,CL,BARI,164,CL BARI 164 Es:1 Pl:00 Pt:01 40424 EL ESPINAR (SEGOVIA),True,True,
7453722UL9175S,7453722,UL9175S,40.780552,-4.216805,2207.0,EL ESPINAR,Residencial,CL,BARI,155,CL BARI 155 Es:1 Pl:00 Pt:01 40424 EL ESPINAR (SEGOVIA),True,True,
7453723UL9175S,7453723,UL9175S,40.780938,-4.216618,1284.0,EL ESPINAR,Residencial,CL,BARI,154,CL BARI 154 Es:1 Pl:00 Pt:01 40424 EL ESPINAR (SEGOVIA),True,True,
7453724UL9175S,7453724,UL9175S,40.781268,-4.216476,1269.0,EL ESPINAR,Residencial,CL,BARI,153,CL BARI 153 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7453725UL9175S,7453725,UL9175S,40.781611,-4.216326,1201.0,EL ESPINAR,Residencial,CL,BARI,152,CL BARI 152 40424 EL ESPINAR (SEGOVIA),True,True,
7453726UL9175S,7453726,UL9175S,40.781508,-4.216012,1139.0,EL ESPINAR,Residencial,CL,SICILIA,151,CL SICILIA 151 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7453727UL9175S,7453727,UL9175S,40.78116,-4.216123,1242.0,EL ESPINAR,Residencial,CL,SICILIA,150,CL SICILIA 150 40400 EL ESPINAR (SEGOVIA),True,True,
7453728UL9175S,7453728,UL9175S,40.780839,-4.216242,1256.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,SICILIA,149,CL SICILIA 149 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7453729UL9175S,7453729,UL9175S,40.780524,-4.216305,1371.0,EL ESPINAR,Residencial,CL,SICILIA,148,CL SICILIA 148 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7453730UL9175S,7453730,UL9175S,40.780419,-4.215738,1918.0,EL ESPINAR,Residencial,CL,SICILIA,138,CL SICILIA 138 40400 EL ESPINAR (SEGOVIA),True,True,
7453731UL9175S,7453731,UL9175S,40.780698,-4.215646,1283.0,EL ESPINAR,Residencial,CL,SICILIA,137,CL SICILIA 137 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7453732UL9175S,7453732,UL9175S,40.780987,-4.215617,1481.0,EL ESPINAR,Residencial,CL,SICILIA,136,CL SICILIA 136 40400 EL ESPINAR (SEGOVIA),True,True,
7453733UL9175S,7453733,UL9175S,40.781343,-4.215526,1800.0,EL ESPINAR,Residencial,CL,SICILIA,135,CL SICILIA 135 40400 EL ESPINAR (SEGOVIA),True,True,
7453734UL9175S,7453734,UL9175S,40.781222,-4.215061,1713.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,MILAN,134,CL MILAN 134 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7453735UL9175S,7453735,UL9175S,40.780909,-4.21507,1586.0,EL ESPINAR,Residencial,CL,MILAN,133,CL MILAN 133 40400 EL ESPINAR (SEGOVIA),True,True,
7453736UL9175S,7453736,UL9175S,40.780648,-4.215069,1435.0,EL ESPINAR,Residencial,CL,MILAN,132,CL MILAN 132 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7453737UL9175S,7453737,UL9175S,40.780375,-4.215061,2003.0,EL ESPINAR,Residencial,CL,MILAN,131,CL MILAN 131 40400 EL ESPINAR (SEGOVIA),True,True,
7453738UL9175S,7453738,UL9175S,40.780025,-4.214973,1439.0,EL ESPINAR,Residencial,CL,MILAN,130,CL MILAN 130 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7453739UL9175S,7453739,UL9175S,40.779647,-4.215111,1163.0,EL ESPINAR,Residencial,CL,MILAN,129,CL MILAN 129 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7453740UL9175S,7453740,UL9175S,40.779283,-4.215247,1274.0,EL ESPINAR,Residencial,CL,MILAN,128,CL MILAN 128 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7453741UL9175S,7453741,UL9175S,40.778921,-4.215385,1263.0,EL ESPINAR,Residencial,CL,MILAN,127,CL MILAN 127 40400 EL ESPINAR (SEGOVIA),True,True,
7453742UL9175S,7453742,UL9175S,40.778906,-4.215768,1165.0,EL ESPINAR,Residencial,CL,PALERMO,139,CL PALERMO 139 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7453743UL9175S,7453743,UL9175S,40.77925,-4.215622,1204.0,EL ESPINAR,Residencial,CL,PALERMO,140,CL PALERMO 140 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7453744UL9175S,7453744,UL9175S,40.77958,-4.215486,987.0,EL ESPINAR,Residencial,CL,PALERMO,141,CL PALERMO 141 40400 EL ESPINAR (SEGOVIA),True,True,
7453745UL9175S,7453745,UL9175S,40.779988,-4.215411,2142.0,EL ESPINAR,Residencial,CL,PALERMO,142,CL PALERMO 142 40400 EL ESPINAR (SEGOVIA),True,True,
7453746UL9175S,7453746,UL9175S,40.780026,-4.215868,2080.0,EL ESPINAR,Residencial,CL,PALERMO,143,CL PALERMO 143 40400 EL ESPINAR (SEGOVIA),True,True,
7453747UL9175S,7453747,UL9175S,40.779582,-4.216015,1628.0,EL ESPINAR,Residencial,CL,PALERMO,144,CL PALERMO 144 40400 EL ESPINAR (SEGOVIA),True,True,
7453748UL9175S,7453748,UL9175S,40.779129,-4.216246,846.0,EL ESPINAR,Residencial,CL,PALERMO,145,CL PALERMO 145(B) 40400 EL ESPINAR (SEGOVIA),True,True,
7453749UL9175S,7453749,UL9175S,40.778898,-4.216419,1839.0,EL ESPINAR,Residencial,CL,NAPOLES-ANG.SAN RAF.,146,CL NAPOLES-ANG.SAN RAF. 146 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7453751UL9175S,7453751,UL9175S,40.779053,-4.217574,1508.0,EL ESPINAR,Residencial,CL,PISA,159,CL PISA 159 40400 EL ESPINAR (SEGOVIA),True,True,
7453752UL9175S,7453752,UL9175S,40.779395,-4.217379,1664.0,EL ESPINAR,Residencial,CL,PISA,158,CL PISA 158 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7453753UL9175S,7453753,UL9175S,40.779758,-4.217182,1640.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,PISA,157,CL PISA 157 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7453754UL9175S,7453754,UL9175S,40.780134,-4.216973,2169.0,EL ESPINAR,Residencial,CL,PISA,156,CL PISA 156 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7453755UL9175S,7453755,UL9175S,40.78024,-4.217476,1788.0,EL ESPINAR,Residencial,CL,PISA,163,CL PISA 163 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7453756UL9175S,7453756,UL9175S,40.779834,-4.217697,1353.0,EL ESPINAR,Residencial,CL,PISA,162,CL PISA 162 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7453757UL9175S,7453757,UL9175S,40.779477,-4.217885,1184.0,EL ESPINAR,Residencial,CL,PISA,161,CL PISA 161 40400 EL ESPINAR (SEGOVIA),True,True,
7453758UL9175S,7453758,UL9175S,40.779149,-4.218057,972.0,EL ESPINAR,Residencial,CL,PISA,160,CL PISA 160 Es:1 Pl:01 Pt:01 40424 EL ESPINAR (SEGOVIA),True,True,
7453759UL9175S,7453759,UL9175S,40.779202,-4.218376,1104.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,BOLONIA,447,CL BOLONIA 447 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7453760UL9175S,7453760,UL9175S,40.779538,-4.218218,1165.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,BOLONIA,448,CL BOLONIA 448 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7453761UL9175S,7453761,UL9175S,40.779873,-4.21805,1105.0,EL ESPINAR,Residencial,CL,BOLONIA,449,CL BOLONIA 449 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7453762UL9175S,7453762,UL9175S,40.780301,-4.217874,1859.0,EL ESPINAR,Residencial,CL,BOLONIA,450,CL BOLONIA 450 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7453763UL9175S,7453763,UL9175S,40.780376,-4.218328,2561.0,EL ESPINAR,Residencial,CL,BOLONIA,451,CL BOLONIA 451 N2-233 40400 EL ESPINAR (SEGOVIA),True,True,
7453764UL9175S,7453764,UL9175S,40.779928,-4.218541,1358.0,EL ESPINAR,Residencial,CL,BOLONIA,452,CL BOLONIA 452 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7453765UL9175S,7453765,UL9175S,40.779586,-4.218695,1273.0,EL ESPINAR,Residencial,CL,BOLONIA,453,CL BOLONIA 453 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7453766UL9175S,7453766,UL9175S,40.779275,-4.218843,1028.0,EL ESPINAR,Ocio y Hosteleria,CL,BOLONIA,454,CL BOLONIA 454 40400 EL ESPINAR (SEGOVIA),False,False,
7453767UL9175S,7453767,UL9175S,40.782135,-4.217951,1067.0,EL ESPINAR,Residencial,CL,VENECIA,29,CL VENECIA 29 40400 EL ESPINAR (SEGOVIA),True,True,
7453768UL9175S,7453768,UL9175S,40.779298,-4.216151,855.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,PALERMO,145,CL PALERMO 145(A) 40400 EL ESPINAR (SEGOVIA),False,False,
7453769UL9175S,7453769,UL9175S,40.781219,-4.218477,934.0,EL ESPINAR,Residencial,CL,PORTUGAL,460,CL PORTUGAL 460(B) 40400 EL ESPINAR (SEGOVIA),True,True,
7453770UL9175S,7453770,UL9175S,40.782059,-4.217687,924.0,EL ESPINAR,Residencial,CL,VENECIA,175,CL VENECIA 175(B) 40400 EL ESPINAR (SEGOVIA),True,True,
7453771UL9175S,7453771,UL9175S,40.778977,-4.217186,886.0,EL ESPINAR,Residencial,CL,NAPOLES-ANG.SAN RAF.,147,CL NAPOLES-ANG.SAN RAF. 147(B) 40400 EL ESPINAR (SEGOVIA),True,True,
7453772UL9175S,7453772,UL9175S,40.778925,-4.216883,884.0,EL ESPINAR,Residencial,CL,NAPOLES-ANG.SAN RAF.,147,CL NAPOLES-ANG.SAN RAF. 147(A) 40400 EL ESPINAR (SEGOVIA),True,True,
7453773UL9175S,7453773,UL9175S,40.779302,-4.219238,867.0,EL ESPINAR,Residencial,CL,PORTUGAL,455,CL PORTUGAL 455(A) 40400 EL ESPINAR (SEGOVIA),True,True,
7453774UL9175S,7453774,UL9175S,40.779508,-4.219158,860.0,EL ESPINAR,Residencial,CL,PORTUGAL,455,CL PORTUGAL 455(B) 40400 EL ESPINAR (SEGOVIA),True,True,
7453775UL9175S,7453775,UL9175S,40.77971,-4.219076,882.0,EL ESPINAR,Residencial,CL,PORTUGAL,456,CL PORTUGAL 456 40424 EL ESPINAR (SEGOVIA),True,True,
7453776UL9175S,7453776,UL9175S,40.779913,-4.218996,905.0,EL ESPINAR,Residencial,CL,PORTUGAL,457,CL PORTUGAL 457(A) 40400 EL ESPINAR (SEGOVIA),True,True,
7453777UL9175S,7453777,UL9175S,40.780114,-4.218917,902.0,EL ESPINAR,Residencial,CL,PORTUGAL,457,CL PORTUGAL 457(B) 40424 EL ESPINAR (SEGOVIA),True,True,
7453778UL9175S,7453778,UL9175S,40.781719,-4.218289,987.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,PORTUGAL,462,CL PORTUGAL 462(B) Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7453781UL9175S,7453781,UL9175S,40.779694,-4.216591,8627.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,SICILIA,3,CL SICILIA 3(B) Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7542901UL9174S,7542901,UL9174S,40.767772,-4.220152,2032.0,EL ESPINAR,Residencial,CL,PARIS,396,CL PARIS 396(A) 40400 EL ESPINAR (SEGOVIA),True,True,
7542902UL9174S,7542902,UL9174S,40.768339,-4.219808,1566.0,EL ESPINAR,Residencial,CL,PARIS,396,CL PARIS 396(D) 40400 EL ESPINAR (SEGOVIA),True,True,
7542903UL9174S,7542903,UL9174S,40.768516,-4.219639,2129.0,EL ESPINAR,Residencial,CL,PARIS,398,CL PARIS 398 40400 EL ESPINAR (SEGOVIA),True,True,
7542904UL9174S,7542904,UL9174S,40.768692,-4.219426,1756.0,EL ESPINAR,Residencial,CL,PARIS,399,CL PARIS 399 40400 EL ESPINAR (SEGOVIA),True,True,
7542905UL9174S,7542905,UL9174S,40.768842,-4.219237,1497.0,EL ESPINAR,Residencial,AV,FRANCIA,400,AV FRANCIA 400 40400 EL ESPINAR (SEGOVIA),True,True,
7542906UL9174S,7542906,UL9174S,40.769178,-4.218778,2857.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,PARIS,401,CL PARIS 401 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7542907UL9174S,7542907,UL9174S,40.769388,-4.218538,1579.0,EL ESPINAR,Residencial,AV,FRANCIA,402,AV FRANCIA 402 40400 EL ESPINAR (SEGOVIA),True,True,
7542908UL9174S,7542908,UL9174S,40.769554,-4.218357,1701.0,EL ESPINAR,Residencial,AV,FRANCIA,403,AV FRANCIA 403 40400 EL ESPINAR (SEGOVIA),True,True,
7542910UL9174S,7542910,UL9174S,40.769934,-4.217922,2143.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,PARIS,405,CL PARIS 405 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7542911UL9174S,7542911,UL9174S,40.770185,-4.217629,2200.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,PARIS,406,CL PARIS 406 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7542912UL9174S,7542912,UL9174S,40.770383,-4.217376,1261.0,EL ESPINAR,Residencial,CL,PARIS,407,CL PARIS 407 40400 EL ESPINAR (SEGOVIA),True,True,
7542913UL9174S,7542913,UL9174S,40.770641,-4.216955,1507.0,EL ESPINAR,Residencial,CL,PARIS,407,CL PARIS 407(C) 40400 EL ESPINAR (SEGOVIA),True,True,
7542914UL9174S,7542914,UL9174S,40.77091,-4.216766,2041.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,PARIS,409,CL PARIS 409 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),False,False,
7542915UL9174S,7542915,UL9174S,40.771127,-4.216358,2211.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,PARIS,410,CL PARIS 410 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7542916UL9174S,7542916,UL9174S,40.77066,-4.216268,2382.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,ORLEANS-ANG.SAN RAF.,411,CL ORLEANS-ANG.SAN RAF. 411 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7542917UL9174S,7542917,UL9174S,40.770723,-4.215677,2652.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,ORLEANS-ANG.SAN RAF.,414,CL ORLEANS-ANG.SAN RAF. 414 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7542918UL9174S,7542918,UL9174S,40.771219,-4.215779,2314.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",AV,FRANCIA,412,AV FRANCIA 412 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7542919UL9174S,7542919,UL9174S,40.771268,-4.215274,2361.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",AV,FRANCIA,413,AV FRANCIA 413 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7542920UL9174S,7542920,UL9174S,40.770756,-4.215108,2778.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,LILLE-ANG.SAN RAF.,415,CL LILLE-ANG.SAN RAF. 415 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7542921UL9174S,7542921,UL9174S,40.770913,-4.214584,2584.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,LILLE-ANG.SAN RAF.,416,CL LILLE-ANG.SAN RAF. 416 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7542922UL9174S,7542922,UL9174S,40.771366,-4.214648,2530.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",AV,FRANCIA,417,AV FRANCIA 417 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7542923UL9174S,7542923,UL9174S,40.771382,-4.214211,1568.0,EL ESPINAR,Residencial,AV,FRANCIA,418,AV FRANCIA 418 40400 EL ESPINAR (SEGOVIA),True,True,
7542924UL9174S,7542924,UL9174S,40.77189,-4.213922,1769.0,EL ESPINAR,Residencial,CL,BURDEOS,422,CL BURDEOS 422 40400 EL ESPINAR (SEGOVIA),True,True,
7542925UL9174S,7542925,UL9174S,40.771914,-4.213397,1954.0,EL ESPINAR,Residencial,CL,BURDEOS,421,CL BURDEOS 421 Suelo 40400 EL ESPINAR (SEGOVIA),True,True,
7542926UL9174S,7542926,UL9174S,40.771465,-4.213382,2564.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,MARSELLA,419,CL MARSELLA 419 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7542929UL9174S,7542929,UL9174S,40.772366,-4.212706,2417.0,EL ESPINAR,Residencial,CL,MARSELLA,309,CL MARSELLA 309 40400 EL ESPINAR (SEGOVIA),True,True,
7542930UL9174S,7542930,UL9174S,40.772776,-4.212675,2188.0,EL ESPINAR,Residencial,CL,MARSELLA,308,CL MARSELLA 308 40400 EL ESPINAR (SEGOVIA),True,True,
7542931UL9174S,7542931,UL9174S,40.773232,-4.212636,2618.0,EL ESPINAR,Residencial,CL,MARSELLA,307,CL MARSELLA 307 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7542932UL9174S,7542932,UL9174S,40.773109,-4.21333,812.0,EL ESPINAR,Residencial,CL,NIZA,306,CL NIZA 306(A) 40400 EL ESPINAR (SEGOVIA),True,True,
7542933UL9174S,7542933,UL9174S,40.773027,-4.213688,1334.0,EL ESPINAR,Residencial,CL,NIZA,305,CL NIZA 305 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7542934UL9174S,7542934,UL9174S,40.77293,-4.214146,1369.0,EL ESPINAR,Residencial,CL,NIZA,303,CL NIZA 303 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7542935UL9174S,7542935,UL9174S,40.773199,-4.21423,1146.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",AV,FRANCIA,302,AV FRANCIA 302 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7542936UL9174S,7542936,UL9174S,40.773465,-4.214245,1176.0,EL ESPINAR,Residencial,CL,LION,301,CL LION 301 Es:1 Pl:00 Pt:01 40400 EL ESPINAR (SEGOVIA),True,True,
7542937UL9174S,7542937,UL9174S,40.773355,-4.213776,1554.0,EL ESPINAR,Residencial,CL,LION,304,CL LION 304 40400 EL ESPINAR (SEGOVIA),True,True,
7542938UL9174S,7542938,UL9174S,40.773816,-4.213616,1750.0,EL ESPINAR,"Obras de urbanización y jardineria, suelos sin edificar",CL,LION,300,CL LION 300 Suelo 40400 EL ESPINAR (SEGOVIA),False,False,
7542939UL9174S,7542939,UL9174S,40.773929,-4.214056,983.0,EL ESPINAR,Industrial,AV,FRANCIA,299,AV FRANCIA 299(B) 40400 EL ESPINAR (SEGOVIA),False,False,
